Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,EndTime,DurationMs
1835,2026-07-14 09:26:00,svchost.exe,[LocalService] [EventSystem],11/12/2104 20:36:41 +00:00,LocalService,S-1-5-19,,6,51,2026-07-14 09:26:00,3600009
1836,2026-07-14 09:26:00,smss.exe,,08/22/2010 14:39:05 +00:00,LocalSystem,S-1-5-18,,4,84,2026-07-14 09:26:00,60002
1837,2026-07-14 09:26:00,svchost.exe,[LocalServiceNetworkRestricted] [EventLog],11/12/2104 20:36:41 +00:00,LocalService,S-1-5-19,,6,49,2026-07-14 09:26:00,3600009
1838,2026-07-14 09:26:00,SecurityHealthService.exe,,08/26/2012 05:42:31 +00:00,LocalSystem,S-1-5-18,,4,209,2026-07-14 09:26:00,3600009
1839,2026-07-14 09:26:00,svchost.exe,[LocalServiceNetworkRestricted] [wscsvc],11/12/2104 20:36:41 +00:00,LocalService,S-1-5-19,,6,86,2026-07-14 09:26:00,3600009
1840,2026-07-14 09:26:00,svchost.exe,[LocalServiceAndNoImpersonation] [SSDPSRV],11/12/2104 20:36:41 +00:00,LocalService,S-1-5-19,,6,170,2026-07-14 09:26:00,3600009
1841,2026-07-14 09:26:00,sshd.exe,,01/11/2024 22:58:26 +00:00,UnknownOrUserSid,S-1-5-111-3847866527-469524349-687026318-516638107-1125189541-4336,,1470,1172,2026-07-14 08:49:00,60006
1842,2026-07-14 09:26:00,Microsoft.Windows.StartMenuExperienceHost_10.0.26100.1301_neutral_neutral_cw5n1h2txyewy!App!StartMenuExperienceHost.exe!2073/12/08:20:37:59!429bf!,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,68,2026-07-14 09:26:00,3600009
1843,2026-07-14 09:26:00,svchost.exe,[NetworkService],11/12/2104 20:36:41 +00:00,NetworkService,S-1-5-20,,9,55,2026-07-14 09:26:00,3600009
1844,2026-07-14 09:26:00,Registry,,01/01/1970 00:00:00 +00:00,LocalSystem,S-1-5-18,,4,88,2026-07-14 09:26:00,3119998
1845,2026-07-14 09:26:00,sdbinst.exe,,04/02/2082 18:04:03 +00:00,LocalSystem,S-1-5-18,,4,125,2026-07-14 08:43:00,60000
1846,2026-07-14 09:26:00,IsrDpc,,01/01/1970 00:00:00 +00:00,UnknownOrUserSid,,,2,24,2026-07-14 09:26:00,3600009
1847,2026-07-14 09:26:00,svchost.exe,[LocalServiceNetworkRestricted] [DusmSvc],11/12/2104 20:36:41 +00:00,LocalService,S-1-5-19,,6,114,2026-07-14 09:26:00,1140023
1848,2026-07-14 09:26:00,svchost.exe,[LocalServiceNoNetworkFirewall],11/12/2104 20:36:41 +00:00,LocalService,S-1-5-19,,6,42,2026-07-14 09:26:00,3600009
1849,2026-07-14 09:26:00,Microsoft.Windows.StartMenuExperienceHost_10.0.26100.1301_neutral_neutral_cw5n1h2txyewy!runtimebroker07f4358a809ac99a64a67c1!RuntimeBroker.exe!2084/04/16:22:42:08!2b85d!,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,158,2026-07-14 09:26:00,3600009
1850,2026-07-14 09:26:00,svchost.exe,[LocalSystemNetworkRestricted] [DsSvc],11/12/2104 20:36:41 +00:00,LocalSystem,S-1-5-18,,4,1203,2026-07-14 09:26:00,3600009
1851,2026-07-14 09:26:00,svchost.exe,[LocalServiceNoNetwork],11/12/2104 20:36:41 +00:00,LocalService,S-1-5-19,,6,113,2026-07-14 09:26:00,3600009
1852,2026-07-14 09:26:00,Microsoft.Windows.ShellExperienceHost_10.0.26100.1301_neutral_neutral_cw5n1h2txyewy!App!ShellExperienceHost.exe!2021/07/09:21:56:24!905a1!,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,1170,2026-07-14 08:56:00,480011
1853,2026-07-14 09:26:00,seq.exe,,11/15/2022 17:18:59 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,1479,2026-07-14 08:43:00,60000
1854,2026-07-14 09:26:00,lsass.exe,,02/19/2044 05:28:38 +00:00,LocalSystem,S-1-5-18,,4,7,2026-07-14 09:26:00,3600009
1855,2026-07-14 09:26:00,svchost.exe,[netsvcs] [UserManager],11/12/2104 20:36:41 +00:00,LocalSystem,S-1-5-18,,4,76,2026-07-14 09:26:00,3600009
1856,2026-07-14 09:26:00,sshd.exe,,01/11/2024 22:58:26 +00:00,UnknownOrUserSid,S-1-5-111-3847866527-469524349-687026318-516638107-1125189541-6256,,1458,1172,2026-07-14 08:41:00,60000
1857,2026-07-14 09:26:00,svchost.exe,[RPCSS],11/12/2104 20:36:41 +00:00,NetworkService,S-1-5-20,,9,20,2026-07-14 09:26:00,3600009
1858,2026-07-14 09:26:00,svchost.exe,[LocalServiceNetworkRestricted] [lmhosts],11/12/2104 20:36:41 +00:00,LocalService,S-1-5-19,,6,92,2026-07-14 09:26:00,780016
1859,2026-07-14 09:26:00,wc.exe,,11/15/2022 17:19:08 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,226,2026-07-14 08:53:00,180022
1860,2026-07-14 09:26:00,svchost.exe,[LocalSystemNetworkRestricted] [UmRdpService],11/12/2104 20:36:41 +00:00,LocalSystem,S-1-5-18,,4,182,2026-07-14 09:26:00,780016
1861,2026-07-14 09:26:00,chainsaw.exe,,05/09/2026 10:10:34 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,1362,2026-07-14 08:54:00,480013
1862,2026-07-14 09:26:00,svchost.exe,[netsvcs] [Themes],11/12/2104 20:36:41 +00:00,LocalSystem,S-1-5-18,,4,46,2026-07-14 09:26:00,3600009
1863,2026-07-14 09:26:00,svchost.exe,[netsvcs] [SENS],11/12/2104 20:36:41 +00:00,LocalSystem,S-1-5-18,,4,73,2026-07-14 09:26:00,3600009
1864,2026-07-14 09:26:00,svchost.exe,[netprofm] [netprofm],11/12/2104 20:36:41 +00:00,NetworkService,S-1-5-20,,9,44,2026-07-14 09:26:00,3600009
1865,2026-07-14 09:26:00,svchost.exe,[LocalService] [FontCache],11/12/2104 20:36:41 +00:00,LocalService,S-1-5-19,,6,91,2026-07-14 09:26:00,3600009
1866,2026-07-14 09:26:00,svchost.exe,[NetSvcs] [iphlpsvc],11/12/2104 20:36:41 +00:00,LocalSystem,S-1-5-18,,4,80,2026-07-14 09:26:00,3600009
1867,2026-07-14 09:26:00,svchost.exe,[UnistackSvcGroup] [CDPUserSvc],11/12/2104 20:36:41 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,187,2026-07-14 09:26:00,3600009
1868,2026-07-14 09:26:00,svchost.exe,[LocalService] [CDPSvc],11/12/2104 20:36:41 +00:00,LocalService,S-1-5-19,,6,122,2026-07-14 09:26:00,3600009
1869,2026-07-14 09:26:00,Microsoft.AAD.BrokerPlugin_1000.19580.1000.0_neutral_neutral_cw5n1h2txyewy!App!backgroundTaskHost.exe!2018/10/16:16:40:03!19e1d!,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,160,2026-07-14 08:57:00,59988
1870,2026-07-14 09:26:00,svchost.exe,[LocalSystemNetworkRestricted] [PcaSvc],11/12/2104 20:36:41 +00:00,LocalSystem,S-1-5-18,,4,119,2026-07-14 09:26:00,3600009
1871,2026-07-14 09:26:00,svchost.exe,[UserProfileService] [ProfSvc],11/12/2104 20:36:41 +00:00,LocalSystem,S-1-5-18,,4,85,2026-07-14 09:26:00,3600009
1872,2026-07-14 09:26:00,svchost.exe,[netsvcs] [Schedule],11/12/2104 20:36:41 +00:00,LocalSystem,S-1-5-18,,4,3,2026-07-14 09:26:00,3600009
1873,2026-07-14 09:26:00,svchost.exe,[netsvcs] [Winmgmt],11/12/2104 20:36:41 +00:00,LocalSystem,S-1-5-18,,4,98,2026-07-14 09:26:00,3600009
1874,2026-07-14 09:26:00,MicrosoftEdgeUpdate.exe,,06/19/2026 19:42:36 +00:00,LocalSystem,S-1-5-18,,4,139,2026-07-14 09:03:00,239994
1875,2026-07-14 09:26:00,svchost.exe,[LocalServiceNetworkRestricted],11/12/2104 20:36:41 +00:00,LocalService,S-1-5-19,,6,17,2026-07-14 09:26:00,3600009
1876,2026-07-14 09:26:00,svchost.exe,[UdkSvcGroup] [UdkUserSvc],11/12/2104 20:36:41 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,185,2026-07-14 09:26:00,3600009
1877,2026-07-14 09:26:00,svchost.exe,[LocalSystemNetworkRestricted] [SysMain],11/12/2104 20:36:41 +00:00,LocalSystem,S-1-5-18,,4,39,2026-07-14 09:26:00,3600009
1878,2026-07-14 09:26:00,svchost.exe,[netsvcs] [seclogon],11/12/2104 20:36:41 +00:00,LocalSystem,S-1-5-18,,4,1178,2026-07-14 09:24:00,720003
1879,2026-07-14 09:26:00,ShellHost.exe,,02/29/1996 18:02:02 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,152,2026-07-14 09:26:00,3480009
1880,2026-07-14 09:26:00,svchost.exe,[UnistackSvcGroup] [CloudBackupRestoreSvc],11/12/2104 20:36:41 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,1232,2026-07-14 09:26:00,3600009
1881,2026-07-14 09:26:00,Microsoft.Windows.ShellExperienceHost_10.0.26100.1301_neutral_neutral_cw5n1h2txyewy!runtimebroker07f4358a809ac99a64a67c1!RuntimeBroker.exe!2084/04/16:22:42:08!2b85d!,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,1191,2026-07-14 09:26:00,3600009
1882,2026-07-14 09:26:00,wininit.exe,,06/25/2005 08:00:21 +00:00,LocalSystem,S-1-5-18,,4,69,2026-07-14 09:26:00,3600009
1883,2026-07-14 09:26:00,svchost.exe,[netsvcs] [UsoSvc],11/12/2104 20:36:41 +00:00,LocalSystem,S-1-5-18,,4,155,2026-07-14 09:26:00,3600009
1884,2026-07-14 09:26:00,svchost.exe,[utcsvc],11/12/2104 20:36:41 +00:00,LocalSystem,S-1-5-18,,4,53,2026-07-14 09:26:00,3600009
1885,2026-07-14 09:26:00,svchost.exe,[appmodel] [StateRepository],11/12/2104 20:36:41 +00:00,LocalSystem,S-1-5-18,,4,117,2026-07-14 09:26:00,3600009
1886,2026-07-14 09:26:00,svchost.exe,[netsvcs] [LanmanServer],11/12/2104 20:36:41 +00:00,LocalSystem,S-1-5-18,,4,48,2026-07-14 09:26:00,3600009
1887,2026-07-14 09:26:00,MemCompression,,01/01/1970 00:00:00 +00:00,LocalSystem,S-1-5-18,,4,43,2026-07-14 09:26:00,2280006
1888,2026-07-14 09:26:00,oleid.exe,,08/06/2022 06:41:05 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,1364,2026-07-14 08:55:00,240001
1889,2026-07-14 09:26:00,svchost.exe,[wusvcs] [WaaSMedicSvc],11/12/2104 20:36:41 +00:00,LocalSystem,S-1-5-18,,4,62,2026-07-14 08:31:00,180009
1890,2026-07-14 09:26:00,taskhostw.exe,,05/16/2070 03:03:40 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,34,2026-07-14 09:26:00,1919995
1891,2026-07-14 09:26:00,svchost.exe,[netsvcs] [TokenBroker],11/12/2104 20:36:41 +00:00,LocalSystem,S-1-5-18,,4,77,2026-07-14 09:26:00,3600009
1892,2026-07-14 09:26:00,git.exe,,07/02/2026 11:31:09 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,241,2026-07-14 08:42:00,300004
1893,2026-07-14 09:26:00,SearchIndexer.exe,,02/25/2098 14:53:16 +00:00,LocalSystem,S-1-5-18,,4,191,2026-07-14 09:26:00,3600009
1894,2026-07-14 09:26:00,sihost.exe,,05/18/1993 18:03:25 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,144,2026-07-14 09:26:00,3600009
1895,2026-07-14 09:26:00,svchost.exe,[UnistackSvcGroup] [WpnUserService],11/12/2104 20:36:41 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,133,2026-07-14 09:26:00,3600009
1896,2026-07-14 09:26:00,svchost.exe,[LocalServiceNetworkRestricted] [WinHttpAutoProxySvc],11/12/2104 20:36:41 +00:00,LocalService,S-1-5-19,,6,38,2026-07-14 09:26:00,3600009
1897,2026-07-14 09:26:00,svchost.exe,[LocalSystemNetworkRestricted] [TextInputManagementService],11/12/2104 20:36:41 +00:00,LocalSystem,S-1-5-18,,4,87,2026-07-14 09:26:00,3600009
1898,2026-07-14 09:26:00,MicrosoftWindows.Client.CBS_1000.26100.18.0_x64__cw5n1h2txyewy!runtimebroker07f4358a809ac99a64a67c1!RuntimeBroker.exe!2084/04/16:22:42:08!2b85d!,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,123,2026-07-14 09:26:00,3600009
1899,2026-07-14 09:26:00,istat.exe,,04/15/2026 15:05:57 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,1183,2026-07-14 08:55:00,240001
1900,2026-07-14 09:26:00,svchost.exe,[DcomLaunch] [LSM],11/12/2104 20:36:41 +00:00,LocalSystem,S-1-5-18,,4,101,2026-07-14 09:26:00,3600009
1901,2026-07-14 09:26:00,conhost.exe,,07/06/2042 06:26:43 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,52,2026-07-14 08:45:00,240005
1902,2026-07-14 09:26:00,services.exe,,06/16/2039 21:22:19 +00:00,LocalSystem,S-1-5-18,,4,22,2026-07-14 09:26:00,3600009
1903,2026-07-14 09:26:00,TrustedInstaller.exe,,10/11/2066 12:25:12 +00:00,LocalSystem,S-1-5-18,,4,58,2026-07-14 08:28:00,120001
1904,2026-07-14 09:26:00,svchost.exe,[LocalServiceNetworkRestricted] [Wcmsvc],11/12/2104 20:36:41 +00:00,LocalService,S-1-5-19,,6,118,2026-07-14 09:26:00,3600009
1905,2026-07-14 09:26:00,explorer.exe,,11/28/2004 07:36:05 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,112,2026-07-14 09:26:00,3480009
1906,2026-07-14 09:26:00,sshd.exe,,01/11/2024 22:58:26 +00:00,UnknownOrUserSid,S-1-5-111-3847866527-469524349-687026318-516638107-1125189541-7224,,1476,1172,2026-07-14 08:55:00,60007
1907,2026-07-14 09:26:00,head.exe,,11/15/2022 17:18:48 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,1174,2026-07-14 08:55:00,1020018
1908,2026-07-14 09:26:00,svchost.exe,[LocalSystemNetworkRestricted] [AudioEndpointBuilder],11/12/2104 20:36:41 +00:00,LocalSystem,S-1-5-18,,4,18,2026-07-14 09:26:00,780016
1909,2026-07-14 09:26:00,svchost.exe,[LocalService] [W32Time],11/12/2104 20:36:41 +00:00,LocalService,S-1-5-19,,6,70,2026-07-14 09:26:00,3600009
1910,2026-07-14 09:26:00,MpDefenderCoreService.exe,,02/18/1990 03:51:29 +00:00,LocalSystem,S-1-5-18,,4,1177,2026-07-14 09:26:00,3600009
1911,2026-07-14 09:26:00,svchost.exe,[LocalServiceNoNetwork] [DPS],11/12/2104 20:36:41 +00:00,LocalService,S-1-5-19,,6,15,2026-07-14 09:26:00,3600009
1912,2026-07-14 09:26:00,svchost.exe,[netsvcs] [SessionEnv],11/12/2104 20:36:41 +00:00,LocalSystem,S-1-5-18,,4,157,2026-07-14 09:26:00,3600009
1913,2026-07-14 09:26:00,System,,01/01/1970 00:00:00 +00:00,UnknownOrUserSid,,,2,10,2026-07-14 09:26:00,3600009
1914,2026-07-14 09:26:00,svchost.exe,[LocalSystemNetworkRestricted] [StorSvc],11/12/2104 20:36:41 +00:00,LocalSystem,S-1-5-18,,4,135,2026-07-14 09:26:00,3600009
1915,2026-07-14 09:26:00,date.exe,,11/15/2022 17:18:44 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,1173,2026-07-14 08:53:00,240026
1916,2026-07-14 09:26:00,svchost.exe,[netsvcs] [CertPropSvc],11/12/2104 20:36:41 +00:00,LocalSystem,S-1-5-18,,4,128,2026-07-14 09:26:00,3600009
1917,2026-07-14 09:26:00,AggregatorHost.exe,,06/17/2014 14:05:25 +00:00,LocalSystem,S-1-5-18,,4,71,2026-07-14 09:26:00,1920016
1918,2026-07-14 09:26:00,sshd.exe,,01/11/2024 22:58:26 +00:00,UnknownOrUserSid,S-1-5-111-3847866527-469524349-687026318-516638107-1125189541-3812,,1445,1172,2026-07-14 08:31:00,60007
1919,2026-07-14 09:26:00,svchost.exe,[netsvcs] [lfsvc],11/12/2104 20:36:41 +00:00,LocalSystem,S-1-5-18,,4,257,2026-07-14 09:26:00,3600009
1920,2026-07-14 09:26:00,MsMpEng.exe,,05/18/2016 17:57:42 +00:00,LocalSystem,S-1-5-18,,4,1210,2026-07-14 09:26:00,3600009
1921,2026-07-14 09:26:00,svchost.exe,[ClipboardSvcGroup] [cbdhsvc],11/12/2104 20:36:41 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,168,2026-07-14 09:26:00,3600009
1922,2026-07-14 09:26:00,ctfmon.exe,,12/31/1984 10:58:43 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,65,2026-07-14 08:56:00,480030
1923,2026-07-14 09:26:00,svchost.exe,[LocalService] [LicenseManager],11/12/2104 20:36:41 +00:00,LocalService,S-1-5-19,,6,63,2026-07-14 09:26:00,3600009
1924,2026-07-14 09:26:00,sshd.exe,,01/11/2024 22:58:26 +00:00,UnknownOrUserSid,S-1-5-111-3847866527-469524349-687026318-516638107-1125189541-7240,,1473,1172,2026-07-14 08:52:00,59998
1925,2026-07-14 09:26:00,svchost.exe,[LocalSystemNetworkRestricted] [webthreatdefusersvc],11/12/2104 20:36:41 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,154,2026-07-14 09:26:00,720013
1926,2026-07-14 09:26:00,AmcacheParser.exe,,03/25/2026 15:32:16 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,1182,2026-07-14 08:53:00,240026
1927,2026-07-14 09:26:00,svchost.exe,[netsvcs] [Appinfo],11/12/2104 20:36:41 +00:00,LocalSystem,S-1-5-18,,4,131,2026-07-14 09:26:00,720013
1928,2026-07-14 09:26:00,sshd.exe,,01/11/2024 22:58:26 +00:00,UnknownOrUserSid,S-1-5-111-3847866527-469524349-687026318-516638107-1125189541-1180,,1466,1172,2026-07-14 08:47:00,59991
1929,2026-07-14 09:26:00,svchost.exe,[DcomLaunch] [DeviceInstall],11/12/2104 20:36:41 +00:00,LocalSystem,S-1-5-18,,4,61,2026-07-14 09:26:00,720013
1930,2026-07-14 09:26:00,svchost.exe,,11/12/2104 20:36:41 +00:00,LocalSystem,S-1-5-18,,4,82,2026-07-14 09:26:00,360007
1931,2026-07-14 09:26:00,schtasks.exe,,02/22/2040 22:39:17 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,1225,2026-07-14 08:44:00,240015
1932,2026-07-14 09:26:00,EvtxECmd.exe,,03/25/2026 15:32:16 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,208,2026-07-14 08:54:00,480013
1933,2026-07-14 09:26:00,sshd.exe,,01/11/2024 22:58:26 +00:00,LocalSystem,S-1-5-18,,4,1172,2026-07-14 08:55:00,1440009
1934,2026-07-14 09:26:00,conhost.exe,,07/06/2042 06:26:43 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,52,2026-07-14 08:55:00,1380013
1935,2026-07-14 09:26:00,sshd.exe,,01/11/2024 22:58:26 +00:00,UnknownOrUserSid,S-1-5-111-3847866527-469524349-687026318-516638107-1125189541-1896,,1444,1172,2026-07-14 08:31:00,60007
1936,2026-07-14 09:26:00,dllhost.exe,,01/02/2064 08:07:22 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,132,2026-07-14 09:26:00,720007
1937,2026-07-14 09:26:00,powershell.exe,,05/11/1998 06:42:19 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,151,2026-07-14 08:53:00,840026
1938,2026-07-14 09:26:00,fontdrvhost.exe,,09/24/2023 06:43:05 +00:00,LocalSystem,S-1-5-18,,4,107,2026-07-14 08:53:00,1080021
1939,2026-07-14 09:26:00,cmd.exe,,12/25/2082 04:40:01 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,190,2026-07-14 08:55:00,1260023
1940,2026-07-14 09:26:00,appidcertstorecheck.exe,,06/21/2099 01:39:57 +00:00,LocalService,S-1-5-19,,6,78,2026-07-14 08:49:00,240005
1941,2026-07-14 09:26:00,sshd.exe,,01/11/2024 22:58:26 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,1172,2026-07-14 08:55:00,1380013
1942,2026-07-14 09:26:00,UsoClient.exe,,09/21/2079 15:20:47 +00:00,LocalSystem,S-1-5-18,,4,248,2026-07-14 08:31:00,60007
1943,2026-07-14 09:26:00,wermgr.exe,,06/04/1971 12:25:12 +00:00,LocalSystem,S-1-5-18,,4,120,2026-07-14 08:33:00,59998
1944,2026-07-14 09:26:00,sshd.exe,,01/11/2024 22:58:26 +00:00,UnknownOrUserSid,S-1-5-111-3847866527-469524349-687026318-516638107-1125189541-4552,,1446,1172,2026-07-14 08:33:00,59998
1945,2026-07-14 09:26:00,curl.exe,,05/22/2024 19:06:29 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,245,2026-07-14 08:34:00,120000
1946,2026-07-14 09:26:00,perl.exe,,04/02/2026 19:54:17 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,233,2026-07-14 08:55:00,480001
1947,2026-07-14 09:26:00,sshd.exe,,01/11/2024 22:58:26 +00:00,UnknownOrUserSid,S-1-5-111-3847866527-469524349-687026318-516638107-1125189541-4480,,1463,1172,2026-07-14 08:43:00,60000
1948,2026-07-14 09:26:00,gzip.exe,,05/26/2026 18:39:25 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,260,2026-07-14 08:39:00,120000
1949,2026-07-14 09:26:00,bash.exe,,07/02/2026 11:31:09 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,254,2026-07-14 08:55:00,1140018
1950,2026-07-14 09:26:00,locale.exe,,06/06/2026 17:49:20 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,258,2026-07-14 08:42:00,300004
1951,2026-07-14 09:26:00,bash.exe,,06/13/2026 07:48:11 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,224,2026-07-14 08:55:00,1260008
1952,2026-07-14 09:26:00,env.exe,,11/15/2022 17:18:46 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,267,2026-07-14 08:55:00,840013
1953,2026-07-14 09:26:00,tar.exe,,10/10/2025 21:07:34 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,251,2026-07-14 08:39:00,120000
1954,2026-07-14 09:26:00,sshd.exe,,01/11/2024 22:58:26 +00:00,UnknownOrUserSid,S-1-5-111-3847866527-469524349-687026318-516638107-1125189541-2844,,1447,1172,2026-07-14 08:34:00,60002
1955,2026-07-14 09:26:00,sshd.exe,,01/11/2024 22:58:26 +00:00,UnknownOrUserSid,S-1-5-111-3847866527-469524349-687026318-516638107-1125189541-7612,,1448,1172,2026-07-14 08:47:00,119993
1956,2026-07-14 09:26:00,which.exe,,05/31/2026 21:26:20 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,253,2026-07-14 08:42:00,300004
1957,2026-07-14 09:26:00,conhost.exe,,07/06/2042 06:26:43 +00:00,LocalService,S-1-5-19,,6,52,2026-07-14 08:49:00,240005
1958,2026-07-14 09:26:00,sshd.exe,,01/11/2024 22:58:26 +00:00,UnknownOrUserSid,S-1-5-111-3847866527-469524349-687026318-516638107-1125189541-8072,,1449,1172,2026-07-14 08:36:00,60000
1959,2026-07-14 09:26:00,cat.exe,,11/15/2022 17:18:41 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,266,2026-07-14 08:53:00,360028
1960,2026-07-14 09:26:00,find.exe,,06/25/2026 08:51:33 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,255,2026-07-14 08:42:00,240006
1961,2026-07-14 09:26:00,ls.exe,,11/15/2022 17:18:52 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,250,2026-07-14 08:53:00,480028
1962,2026-07-14 09:26:00,sshd.exe,,01/11/2024 22:58:26 +00:00,UnknownOrUserSid,S-1-5-111-3847866527-469524349-687026318-516638107-1125189541-7796,,1450,1172,2026-07-14 08:37:00,60004
1963,2026-07-14 09:26:00,file.exe,,06/10/2026 12:38:26 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,1480,2026-07-14 08:38:00,59996
1964,2026-07-14 09:26:00,sshd.exe,,01/11/2024 22:58:26 +00:00,UnknownOrUserSid,S-1-5-111-3847866527-469524349-687026318-516638107-1125189541-6664,,1451,1172,2026-07-14 08:38:00,59996
1965,2026-07-14 09:26:00,sshd.exe,,01/11/2024 22:58:26 +00:00,UnknownOrUserSid,S-1-5-111-3847866527-469524349-687026318-516638107-1125189541-5692,,1452,1172,2026-07-14 08:38:00,59996
1966,2026-07-14 09:26:00,sort.exe,,11/15/2022 17:19:01 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,256,2026-07-14 08:55:00,660008
1967,2026-07-14 09:26:00,sshd.exe,,01/11/2024 22:58:26 +00:00,UnknownOrUserSid,S-1-5-111-3847866527-469524349-687026318-516638107-1125189541-3364,,1453,1172,2026-07-14 08:39:00,59998
1968,2026-07-14 09:26:00,sshd.exe,,01/11/2024 22:58:26 +00:00,UnknownOrUserSid,S-1-5-111-3847866527-469524349-687026318-516638107-1125189541-3048,,1454,1172,2026-07-14 08:39:00,59998
1969,2026-07-14 09:26:00,sshd.exe,,01/11/2024 22:58:26 +00:00,UnknownOrUserSid,S-1-5-111-3847866527-469524349-687026318-516638107-1125189541-2984,,1455,1172,2026-07-14 08:39:00,59998
1970,2026-07-14 09:26:00,dirname.exe,,11/15/2022 17:18:45 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,261,2026-07-14 08:54:00,299985
1971,2026-07-14 09:26:00,awk.exe,,02/23/2026 09:25:42 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,1223,2026-07-14 08:55:00,840017
1972,2026-07-14 09:26:00,grep.exe,,02/03/2025 11:36:53 +00:00,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,1222,2026-07-14 08:55:00,900008
1973,2026-07-14 09:26:00,sshd.exe,,01/11/2024 22:58:26 +00:00,UnknownOrUserSid,S-1-5-111-3847866527-469524349-687026318-516638107-1125189541-7368,,1456,1172,2026-07-14 08:40:00,60000
